actions,attack_efficiency,avg_action_count,avg_filtered_actions,avg_reward,avg_ships_lost,avg_ships_sent,baseline_avg_reward,baseline_winrate,defense_efficiency,early_reward,empty_action_count,empty_action_rate,episode_index,episode_len,fallback_action_count,fallback_action_rate,filtered_actions,final_win,invalid_action_count,invalid_action_rate,invalid_actions,late_reward,learning_loss,mid_reward,model_action_count,model_version,planets_captured,planets_lost,policy_mean,policy_mode,reward_max,reward_min,reward_sum,ships_lost,ships_sent,value_mean,wall_time_sec
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,38,183,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,9,0.0,0.0,0.01925940439105034,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.04998358339071274,138.266
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,39,149,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,9,0.0,0.0,0.03849750757217407,model_first,0.0,-1.0,-1.0,0.0,0.0,0.017766451463103294,143.134
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,40,109,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,9,0.0,0.0,0.0302444901317358,model_first,0.0,-1.0,-1.0,0.0,0.0,0.003211572766304016,146.622
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,41,208,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,10,0.0,0.0,0.03725263103842735,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.040521714836359024,151.888
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,42,128,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,10,0.0,0.0,0.0355374738574028,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.01680198684334755,154.092
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,43,120,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,10,0.0,0.0,0.019784221425652504,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.00709875114262104,156.397
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,44,101,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,10,0.0,0.0,0.032102733850479126,model_first,0.0,-1.0,-1.0,0.0,0.0,0.032600466161966324,160.599
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,45,193,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,10,0.0,0.0,0.03117777407169342,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.037000756710767746,166.377
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,46,144,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,11,0.0,0.0,0.011830918490886688,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.03887380659580231,171.272
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,47,93,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,11,0.0,0.0,0.054142970591783524,model_first,0.0,-1.0,-1.0,0.0,0.0,0.04436158761382103,174.128
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,48,117,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,11,0.0,0.0,0.024130405858159065,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.04765421897172928,176.701
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,49,109,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,11,0.0,0.0,0.0477471761405468,model_first,0.0,-1.0,-1.0,0.0,0.0,0.05631950497627258,179.226
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,50,121,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,11,0.0,0.0,0.03126043453812599,model_first,0.0,-1.0,-1.0,0.0,0.0,0.0076631419360637665,182.04
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,51,102,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,12,0.0,0.0,0.030511334538459778,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.0432044193148613,184.581
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,52,102,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,12,0.0,0.0,0.04789312556385994,model_first,0.0,-1.0,-1.0,0.0,0.0,0.03003273904323578,187.039
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,53,127,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,12,0.0,0.0,0.04268461838364601,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.019168104976415634,190.283
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,54,99,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,12,0.0,0.0,0.04244023188948631,model_first,0.0,-1.0,-1.0,0.0,0.0,0.024477994069457054,193.47
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,55,176,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,12,0.0,0.0,0.05959116294980049,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.046449970453977585,196.691
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,56,121,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,13,0.0,0.0,-0.01047748327255249,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.04427267983555794,199.842
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,57,119,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,13,0.0,0.0,0.017728354781866074,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.058298997581005096,202.861
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,58,181,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,13,0.0,0.0,0.022903427481651306,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.07583951950073242,208.948
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,59,118,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,13,0.0,0.0,0.09615416079759598,model_first,0.0,-1.0,-1.0,0.0,0.0,0.062473684549331665,211.717
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,60,169,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,13,0.0,0.0,0.02754461206495762,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.030635368078947067,216.584
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,61,125,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,14,0.0,0.0,0.05000975355505943,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.014192938804626465,219.823
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,62,150,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,14,0.0,0.0,0.04796650633215904,model_first,0.0,-1.0,-1.0,0.0,0.0,0.034147389233112335,223.138
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,63,157,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,14,0.0,0.0,0.04824258014559746,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.019473068416118622,228.256
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,64,144,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,14,0.0,0.0,0.018522312864661217,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.02730954810976982,233.689
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,65,113,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,14,0.0,0.0,0.005356287583708763,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.03436827287077904,236.995
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,66,127,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,15,0.0,0.0,0.04953290894627571,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.0028703734278678894,243.296
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,67,155,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,15,0.0,0.0,0.01829085312783718,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.05028552934527397,248.932
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,68,122,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,15,0.0,0.0,0.03227197006344795,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.02546365186572075,252.874
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,69,131,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,15,0.0,0.0,0.015134061686694622,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.05919730290770531,255.156
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,70,104,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,15,0.0,0.0,0.019166091457009315,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.005000084638595581,258.728
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,71,142,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,16,0.0,0.0,0.024965964257717133,model_first,0.0,-1.0,-1.0,0.0,0.0,0.05658663809299469,261.53
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,72,143,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,16,0.0,0.0,0.012515515089035034,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.02779506891965866,264.507
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,73,115,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,16,0.0,0.0,0.0237343218177557,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.0388672798871994,268.042
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,74,114,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,16,0.0,0.0,0.050833821296691895,model_first,0.0,-1.0,-1.0,0.0,0.0,0.016181383281946182,271.98
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,75,156,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,16,0.0,0.0,0.034777894616127014,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.07434846460819244,278.884
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,76,132,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,17,0.0,0.0,0.06632797420024872,model_first,0.0,-1.0,-1.0,0.0,0.0,0.0314217209815979,281.642
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,77,124,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,17,0.0,0.0,0.028226347640156746,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.05166208744049072,286.424
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,78,115,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,17,0.0,0.0,0.05136951804161072,model_first,0.0,-1.0,-1.0,0.0,0.0,0.01815146580338478,289.558
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,79,114,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,17,0.0,0.0,0.04096471145749092,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.006822090595960617,292.952
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,80,196,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,17,0.0,0.0,0.023589888587594032,model_first,0.0,-1.0,-1.0,0.0,0.0,-0.018273182213306427,300.623
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,81,141,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,18,0.0,0.0,0.011412285268306732,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.018611177802085876,303.639
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,82,108,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.009357365779578686,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.03832019492983818,305.61
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,83,146,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,18,0.0,0.0,0.022248119115829468,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.026315838098526,309.438
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,84,161,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,18,0.0,0.0,0.03234877064824104,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.011229034513235092,314.491
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,85,119,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.06368881464004517,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.012947078794240952,318.605
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,86,135,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,19,0.0,0.0,0.013367273844778538,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.04453369975090027,322.264
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,87,117,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,19,0.0,0.0,0.04593046009540558,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.007593315094709396,324.298
